avg_rating,bitdepth,bitrate,channels,description,duration,id,license,name,num_ratings,preview-hq-mp3,preview-hq-ogg,samplerate,tags,type,url,username
0.0,16,705,1,"Various clicks and pops recorded from a single LP record. I carved into the surface of the record with my keys, and then recorded the needle hitting the scratches.",2.08761904762,42567,http://creativecommons.org/licenses/by/3.0/,record040.aif,0,https://www.freesound.org/data/previews/42/42567_410308-hq.mp3,https://www.freesound.org/data/previews/42/42567_410308-hq.ogg,44100.0,analog glitch noise record,aif,https://www.freesound.org/people/zwang/sounds/42567/,zwang
4.833333333333335,24,2116,2,"special ambiance in a subway station, with some pitched background.
edirol R-1 built-in stereo mic
",61.1466213152,44976,http://creativecommons.org/licenses/by/3.0/,subway_ambiance.wav,3,https://www.freesound.org/data/previews/44/44976_374574-hq.mp3,https://www.freesound.org/data/previews/44/44976_374574-hq.ogg,44100.0,ambiance field-recording,wav,https://www.freesound.org/people/simple%20machines/sounds/44976/,simple machines
3.99056603773585,16,1411,2,An airplane passes overhead.,18.5,36929,http://creativecommons.org/publicdomain/zero/1.0/,plane.wav,53,https://www.freesound.org/data/previews/36/36929_95609-hq.mp3,https://www.freesound.org/data/previews/36/36929_95609-hq.ogg,44100.0,airplane flying machine plane,wav,https://www.freesound.org/people/UncleSigmund/sounds/36929/,UncleSigmund
3.75,4,176,1,"For more info about the bent MS210, and pictures, go to my DIY/circuit-bending folder at esnips: <a href=""http://www.esnips.com/web/DIYProjectsHmasteraz"" rel=""nofollow"">http://www.esnips.com/web/DIYProjectsHmasteraz</a>",1.48358763073,35569,http://creativecommons.org/licenses/sampling+/1.0/,ms210_fx_Horrible Noise.wav,2,https://www.freesound.org/data/previews/35/35569_265625-hq.mp3,https://www.freesound.org/data/previews/35/35569_265625-hq.ogg,44100.0,accident circuit-bent experimental glitch noise,wav,https://www.freesound.org/people/Experimental%20Illness/sounds/35569/,Experimental Illness
4.0,4,176,1,"For more info about the bent MS210, and pictures, go to my DIY/circuit-bending folder at esnips: <a href=""http://www.esnips.com/web/DIYProjectsHmasteraz"" rel=""nofollow"">http://www.esnips.com/web/DIYProjectsHmasteraz</a>",2.31810567302,35567,http://creativecommons.org/licenses/sampling+/1.0/,ms210_fx_Glitch Loop.wav,3,https://www.freesound.org/data/previews/35/35567_265625-hq.mp3,https://www.freesound.org/data/previews/35/35567_265625-hq.ogg,44100.0,accident circuit-bent experimental glitch noise,wav,https://www.freesound.org/people/Experimental%20Illness/sounds/35567/,Experimental Illness
4.5,4,176,1,"For more info about the bent MS210, and pictures, go to my DIY/circuit-bending folder at esnips: <a href=""http://www.esnips.com/web/DIYProjectsHmasteraz"" rel=""nofollow"">http://www.esnips.com/web/DIYProjectsHmasteraz</a>",11.2196314574,35561,http://creativecommons.org/licenses/sampling+/1.0/,ms210_fx_Biscuit Glitch.wav,1,https://www.freesound.org/data/previews/35/35561_265625-hq.mp3,https://www.freesound.org/data/previews/35/35561_265625-hq.ogg,44100.0,accident circuit-bent experimental glitch noise,wav,https://www.freesound.org/people/Experimental%20Illness/sounds/35561/,Experimental Illness
3.916666666666665,16,705,1,"A bit of self oscillation from my Roland Space Echo 101. No sound is actually played into the unit, it is just feeding back on itself.",11.5265986395,8627,http://creativecommons.org/licenses/by/3.0/,space echo 2.aif,6,https://www.freesound.org/data/previews/8/8627_7037-hq.mp3,https://www.freesound.org/data/previews/8/8627_7037-hq.ogg,44100.0,analog echo fx noise space tape,aif,https://www.freesound.org/people/Corsica_S/sounds/8627/,Corsica_S
4.0,16,705,1,"A bit of self oscillation from my Roland Space Echo 101. No sound is actually played into the unit, it is just feeding back on itself.",8.72412698413,8626,http://creativecommons.org/licenses/by/3.0/,space echo 1.aif,5,https://www.freesound.org/data/previews/8/8626_7037-hq.mp3,https://www.freesound.org/data/previews/8/8626_7037-hq.ogg,44100.0,analog echo fx noise space tape,aif,https://www.freesound.org/people/Corsica_S/sounds/8626/,Corsica_S
5.0,24,1152,1,Paper recorded with AKG C414EB to Manley Dual Mono Mic Pre and Lavry Blue AD.,29.3546666667,115134,http://creativecommons.org/licenses/by/3.0/,paper_goingthroughcalendar.wav,1,https://www.freesound.org/data/previews/115/115134_739478-hq.mp3,https://www.freesound.org/data/previews/115/115134_739478-hq.ogg,48000.0,calendar foley handling paper,wav,https://www.freesound.org/people/matucha/sounds/115134/,matucha
1.65,16,1411,2,Simulation of machine gun made from pneumatic key fake moves rec by Zoom H2,8.82346938776,98748,http://creativecommons.org/licenses/by-nc/3.0/,01775 machine gun.wav,10,https://www.freesound.org/data/previews/98/98748_321967-hq.mp3,https://www.freesound.org/data/previews/98/98748_321967-hq.ogg,44100.0,indoor chamber gunfight machine shoot shot war gun,wav,https://www.freesound.org/people/Robinhood76/sounds/98748/,Robinhood76
4.444444444444445,16,176,1,Slot machine sounds.,2.71555555556,69690,http://creativecommons.org/licenses/sampling+/1.0/,slot_payoff.wav,9,https://www.freesound.org/data/previews/69/69690_866625-hq.mp3,https://www.freesound.org/data/previews/69/69690_866625-hq.ogg,11025.0,machine payoff slot start stop,wav,https://www.freesound.org/people/lukaso/sounds/69690/,lukaso
4.55918367346939,0,1378,2,"The first of hopefully many metallic atmospheres to kick off my ""Metal Atmosphere Project"". I was inspired by the ingenious atmospheres used in the Silent Hill games (particularly Silent Hill 3) which are basically reverberant sounds of clanking, screeching, and scraping metal, dissonant drones, and chilling screams. Anyway, backstory aside, this is the result of the inspiration...pretty much a carbon copy of the Silent Hill atmospheres but made from legal sounds hosted by Freesound. :D

Freesounds used: 
DJ Chronos: Suspense 001.wav, Suspense 022.wav
jenc: shpk.wav, latch1.wav, pang.wav
",65.9864,57714,http://creativecommons.org/licenses/by/3.0/,Metal Atmosphere 001.mp3,245,https://www.freesound.org/data/previews/57/57714_103319-hq.mp3,https://www.freesound.org/data/previews/57/57714_103319-hq.ogg,44100.0,horror machine mechanical dissonant chilling monster factory freaky horrific haunting demonic spooky haunted unsettling atmosphere creepy disturbing eerie metal metallic scary ambience,mp3,https://www.freesound.org/people/DJ%20Chronos/sounds/57714/,DJ Chronos
4.625,24,2304,2,"I was walking by the night club in Belgrade, which is located in the basement of an old building, heard this, and decided to record it. The sound of the bass itself is unprocessed, muffled and very distorted because the sound energy caused bars and the ventilation system of the night club to resonate so very much. Recorded with Zoom H4n, which handled this very high sound pressure level in the bass range so good. Please rate, comment and share. In case you download some of my sounds and use them in your audiovisual artwork, the only thing I ask from you is to let me know where and how they ended up. It would be a pleasure. Please feel free to send me a private message if you have any questions or suggestions. I really try to keep an open mind for everything. Thank you. Peace. Matt ",37.3131875,106882,http://creativecommons.org/licenses/by/3.0/,distorted kicking bass in front of the night club [no copyright infringement intended].aif,24,https://www.freesound.org/data/previews/106/106882_1163166-hq.mp3,https://www.freesound.org/data/previews/106/106882_1163166-hq.ogg,48000.0,subkick sub-kick sub woofer subwoofer sub-woofer lo-freq lo-frequency crushed fi lo-fi lo low-frequency low low-range frequency disco boom rumble rumbling deep boomy zoom tomlija sfx foley discotheque cinematic h4n night club distort distorted drum front kick kicking muffled bass outside party processed resonate resonating unprocessed,aif,https://www.freesound.org/people/Tomlija/sounds/106882/,Tomlija
4.196969696969695,16,1411,2,Heavy mechanical clamping mechanism. ,4.6889569161,123253,http://creativecommons.org/publicdomain/zero/1.0/,MechanicalClamp.wav,33,https://www.freesound.org/data/previews/123/123253_2236755-hq.mp3,https://www.freesound.org/data/previews/123/123253_2236755-hq.ogg,44100.0,machine press steam industrial robot robotic servo motor whine heavy-machinery mechanical clamp,wav,https://www.freesound.org/people/Skullsmasha/sounds/123253/,Skullsmasha
0.0,16,723,1,A recording of an electric razor my friend and I made for an audio post project,57.8531,168873,http://creativecommons.org/publicdomain/zero/1.0/,machine sound 1_01.wav,0,https://www.freesound.org/data/previews/168/168873_2769056-hq.mp3,https://www.freesound.org/data/previews/168/168873_2769056-hq.ogg,44100.0,mechanical electric-razor machine,wav,https://www.freesound.org/people/dkcu/sounds/168873/,dkcu
5.0,24,2254,1,"Running a Bolex H16 movie camera. The clicks signify that 1 foot has run through the camera. This camera was produced from 1936 until 1947.
This recording was made possible with kind cooperation from Blue Moon Camera and Machine (www.bluemooncamera.com). ",9.024,155759,http://creativecommons.org/licenses/by/3.0/,bolex h16.wav,1,https://www.freesound.org/data/previews/155/155759_7037-hq.mp3,https://www.freesound.org/data/previews/155/155759_7037-hq.ogg,96000.0,whirr film click foley movie historic raw sample bolex camera bluemoon sound-museum shutter machine,wav,https://www.freesound.org/people/Corsica_S/sounds/155759/,Corsica_S
4.0,24,2253,1,"Shooting and winding a Hasselblad 500cm camera.
This recording was made possible with kind cooperation from Blue Moon Camera and Machine (www.bluemooncamera.com). ",12.5333,155758,http://creativecommons.org/licenses/by/3.0/,hasselblad 500cm shutter.wav,1,https://www.freesound.org/data/previews/155/155758_7037-hq.mp3,https://www.freesound.org/data/previews/155/155758_7037-hq.ogg,96000.0,whirr click foley historic raw sample photography camera bluemoon sound-museum hasselblad shutter machine,wav,https://www.freesound.org/people/Corsica_S/sounds/155758/,Corsica_S
0.0,24,1128,1,A thermos being banged around for various effect.,76.5,157123,http://creativecommons.org/licenses/by/3.0/,Thermos foley,0,https://www.freesound.org/data/previews/157/157123_2835342-hq.mp3,https://www.freesound.org/data/previews/157/157123_2835342-hq.ogg,48000.0,dead-season door container thermos foley,aiff,https://www.freesound.org/people/Slave2theLight/sounds/157123/,Slave2theLight
5.0,24,2253,2,"The sound of a door being hit, dry, over and over and over and over and over again.",42.5936,157104,http://creativecommons.org/licenses/by/3.0/,Door pounding,2,https://www.freesound.org/data/previews/157/157104_2835342-hq.mp3,https://www.freesound.org/data/previews/157/157104_2835342-hq.ogg,48000.0,dead-season fist pound foley hit door,aiff,https://www.freesound.org/people/Slave2theLight/sounds/157104/,Slave2theLight
3.0,16,689,1,"A recording i did with my phone, its a 48volt electric step accelerating. Its on a working stand so the wheel is moving free.(recording 3)",1.99841,140439,http://creativecommons.org/publicdomain/zero/1.0/,step48v3.wav,2,https://www.freesound.org/data/previews/140/140439_2527354-hq.mp3,https://www.freesound.org/data/previews/140/140439_2527354-hq.ogg,44100.0,robot electric-motor hovering electric-step machine,wav,https://www.freesound.org/people/escortmarius/sounds/140439/,escortmarius
3.5,24,2117,2,Water recording as foley,9.96353741497,115260,http://creativecommons.org/licenses/by-nc/3.0/,water in glass-4.aif,2,https://www.freesound.org/data/previews/115/115260_670687-hq.mp3,https://www.freesound.org/data/previews/115/115260_670687-hq.ogg,44100.0,foley glass poor pooring water wet,aif,https://www.freesound.org/people/Eelke/sounds/115260/,Eelke
5.0,24,2117,2,Water recording as foley,10.1770748299,115259,http://creativecommons.org/licenses/by-nc/3.0/,water in glass-2.aif,3,https://www.freesound.org/data/previews/115/115259_670687-hq.mp3,https://www.freesound.org/data/previews/115/115259_670687-hq.ogg,44100.0,foley glass poor pooring water wet,aif,https://www.freesound.org/people/Eelke/sounds/115259/,Eelke
4.0,24,2117,2,Water recording as foley,10.1249886621,115258,http://creativecommons.org/licenses/by-nc/3.0/,water in glass-1.aif,1,https://www.freesound.org/data/previews/115/115258_670687-hq.mp3,https://www.freesound.org/data/previews/115/115258_670687-hq.ogg,44100.0,foley glass poor pooring water wet,aif,https://www.freesound.org/people/Eelke/sounds/115258/,Eelke
0.0,24,2117,2,Water recording as foley,12.7442630385,115257,http://creativecommons.org/licenses/by-nc/3.0/,water in glass spill-3.aif,0,https://www.freesound.org/data/previews/115/115257_670687-hq.mp3,https://www.freesound.org/data/previews/115/115257_670687-hq.ogg,44100.0,foley glass poor pooring spilling water wet,aif,https://www.freesound.org/people/Eelke/sounds/115257/,Eelke
0.0,24,1058,1,Switch - old sound equimpent.,0.574693877551,115185,http://creativecommons.org/licenses/by/3.0/,cvak_39.wav,0,https://www.freesound.org/data/previews/115/115185_739478-hq.mp3,https://www.freesound.org/data/previews/115/115185_739478-hq.ogg,44100.0,foley switch,wav,https://www.freesound.org/people/matucha/sounds/115185/,matucha
0.0,24,1058,1,Switch - old sound equipment.,0.586303854875,115179,http://creativecommons.org/licenses/by/3.0/,cvak_33.wav,0,https://www.freesound.org/data/previews/115/115179_739478-hq.mp3,https://www.freesound.org/data/previews/115/115179_739478-hq.ogg,44100.0,foley switch,wav,https://www.freesound.org/people/matucha/sounds/115179/,matucha
0.0,24,1058,1,Switch - old sound equipment.,0.4379138322,115178,http://creativecommons.org/licenses/by/3.0/,cvak_32.wav,0,https://www.freesound.org/data/previews/115/115178_739478-hq.mp3,https://www.freesound.org/data/previews/115/115178_739478-hq.ogg,44100.0,foley switch,wav,https://www.freesound.org/people/matucha/sounds/115178/,matucha
4.0,24,1058,1,Switch - old sound equipment.,0.868571428571,115169,http://creativecommons.org/licenses/by/3.0/,cvak_23.wav,1,https://www.freesound.org/data/previews/115/115169_739478-hq.mp3,https://www.freesound.org/data/previews/115/115169_739478-hq.ogg,44100.0,foley switch,wav,https://www.freesound.org/people/matucha/sounds/115169/,matucha
0.0,24,1058,1,Switch - old sound equimpent.,0.193015873016,115168,http://creativecommons.org/licenses/by/3.0/,cvak_22.wav,0,https://www.freesound.org/data/previews/115/115168_739478-hq.mp3,https://www.freesound.org/data/previews/115/115168_739478-hq.ogg,44100.0,foley switch,wav,https://www.freesound.org/people/matucha/sounds/115168/,matucha
0.0,24,1058,1,Switch - household light.,0.467301587302,115163,http://creativecommons.org/licenses/by/3.0/,cvak_17.wav,0,https://www.freesound.org/data/previews/115/115163_739478-hq.mp3,https://www.freesound.org/data/previews/115/115163_739478-hq.ogg,44100.0,foley switch,wav,https://www.freesound.org/people/matucha/sounds/115163/,matucha
2.5,24,1058,1,Switch - household light.,0.534058956916,115162,http://creativecommons.org/licenses/by/3.0/,cvak_16.wav,2,https://www.freesound.org/data/previews/115/115162_739478-hq.mp3,https://www.freesound.org/data/previews/115/115162_739478-hq.ogg,44100.0,foley switch,wav,https://www.freesound.org/people/matucha/sounds/115162/,matucha
0.0,24,1058,1,Switch - household light.,0.375873015873,115161,http://creativecommons.org/licenses/by/3.0/,cvak_15.wav,0,https://www.freesound.org/data/previews/115/115161_739478-hq.mp3,https://www.freesound.org/data/previews/115/115161_739478-hq.ogg,44100.0,foley switch,wav,https://www.freesound.org/people/matucha/sounds/115161/,matucha
3.333333333333335,0,1378,2,Made in an industrial area near the city of Gijon in northern Spain. ,20.6942,136625,http://creativecommons.org/licenses/by-nc/3.0/,IndustrialComplex5.mp3,3,https://www.freesound.org/data/previews/136/136625_129090-hq.mp3,https://www.freesound.org/data/previews/136/136625_129090-hq.ogg,44100.0,noisy transport conveyor-belt machine grinding factory milling industrial,mp3,https://www.freesound.org/people/HerbertBoland/sounds/136625/,HerbertBoland
4.0,16,1378,2,"Foley recording for our film ""Incoherent"" (<a href=""http://incoherent.vtkproductions.com"" rel=""nofollow"">http://incoherent.vtkproductions.com</a>). The screeching sound of an old car boot opening. Recorded on a Shure PG81. Some basic editing in Sony Sound Forge Pro 10.

Please credit us (as per CC license): Up-to-date details are on our profile page.",9.93456,131568,http://creativecommons.org/licenses/by/3.0/,open_car_boot_vtkproductions.wav,1,https://www.freesound.org/data/previews/131/131568_389799-hq.mp3,https://www.freesound.org/data/previews/131/131568_389799-hq.ogg,44100.0,film foley screech open boot car,wav,https://www.freesound.org/people/vtkproductions.com/sounds/131568/,vtkproductions.com
0.0,16,690,1,DRM syncussion german analog drum machine filtered thru metasonix modular filter.,0.375011,133913,http://creativecommons.org/licenses/by/3.0/,drum4.wav,0,https://www.freesound.org/data/previews/133/133913_516569-hq.mp3,https://www.freesound.org/data/previews/133/133913_516569-hq.ogg,44100.0,hesed filtered drm machine metasonix drum syncussion,wav,https://www.freesound.org/people/hesed23/sounds/133913/,hesed23
0.0,16,689,1,DRM syncussion german analog drum machine filtered thru metasonix modular filter.,2.0,133903,http://creativecommons.org/licenses/by/3.0/,clap7.wav,0,https://www.freesound.org/data/previews/133/133903_516569-hq.mp3,https://www.freesound.org/data/previews/133/133903_516569-hq.ogg,44100.0,hesed filtered drm machine metasonix drum syncussion,wav,https://www.freesound.org/people/hesed23/sounds/133903/,hesed23
0.0,16,1378,2,"Foley recording, setting down and picking up a glass jar and a ceramic tile.",27.3188,133893,http://creativecommons.org/publicdomain/zero/1.0/,jar_and_ceramic_set_down.wav,0,https://www.freesound.org/data/previews/133/133893_43834-hq.mp3,https://www.freesound.org/data/previews/133/133893_43834-hq.ogg,44100.0,counter glass down jar ceramic set foley,wav,https://www.freesound.org/people/sagetyrtle/sounds/133893/,sagetyrtle
4.4,16,1378,2,A synthesised jingle for an introduction to a video game or puzzle based game.,4.75,131659,http://creativecommons.org/licenses/by/3.0/,Game Sound Intro To Game.wav,20,https://www.freesound.org/data/previews/131/131659_2398403-hq.mp3,https://www.freesound.org/data/previews/131/131659_2398403-hq.ogg,44100.0,tune jingle sound-effects music intro game FX introduction video-game-music video-game sound,wav,https://www.freesound.org/people/Bertrof/sounds/131659/,Bertrof
4.5,16,1378,2,A synthesised sound to emulate a selection being made within a video game.,2.07814,131658,http://creativecommons.org/licenses/by/3.0/,Game Sound Selection.wav,2,https://www.freesound.org/data/previews/131/131658_2398403-hq.mp3,https://www.freesound.org/data/previews/131/131658_2398403-hq.ogg,44100.0,select sound-effects game FX selection video-game sound,wav,https://www.freesound.org/people/Bertrof/sounds/131658/,Bertrof
5.0,24,2117,2,"Rhythmic beating on the outside of a washing machine which is a great way to sound like a mechanical device is malfunctioning.  Lots of samples in this set with different rhythms, intensities, and speeds. this is the door to an front-loader washing machine being open and closed.
Recorded on a Yeti Blue microphone against a Frigidaire Affinity front-loading washing machine. ",7.38394557823,106605,http://creativecommons.org/licenses/by/3.0/,drum6.wav,1,https://www.freesound.org/data/previews/106/106605_62484-hq.mp3,https://www.freesound.org/data/previews/106/106605_62484-hq.ogg,44100.0,beat bong door dryer machine slam steel thump washer washing,wav,https://www.freesound.org/people/zerolagtime/sounds/106605/,zerolagtime
0.0,16,1411,2,"Door sound registered in a voyage intercity: A Coruña-Ferrol  Galice, Spain.",1.73836734694,98972,http://creativecommons.org/licenses/by/3.0/,Door Natural Reverb.aif,0,https://www.freesound.org/data/previews/98/98972_108124-hq.mp3,https://www.freesound.org/data/previews/98/98972_108124-hq.ogg,44100.0,alarm door machine,aif,https://www.freesound.org/people/fraioscar/sounds/98972/,fraioscar
4.416666666666665,16,1411,2,"One of the fanciest and most snobby Belgrade night lounges in Belgrade. I want YOU to use and abuse this sound as much as possible. This atmosphere was recorded from the street so maybe there is some of the traffic noise left in the background. But, when you think about it, who gives a damn! Enjoy and USE! Recorded with Zoom H4n. Please rate, comment and share. In case you download some of my sounds and use them in your audiovisual artwork, the only thing I ask from you is to let me know where and how they ended up. It would be a pleasure. Please feel free to send me a private message if you have any questions or suggestions. I really try to keep an open mind for everything. Thank you. Peace. Matt  ",36.1593650794,98945,http://creativecommons.org/licenses/by/3.0/,lounge bar.wav,12,https://www.freesound.org/data/previews/98/98945_1163166-hq.mp3,https://www.freesound.org/data/previews/98/98945_1163166-hq.ogg,44100.0,murmuring indistinct rhubarb tomlija cafe chatter city club crowd foley h4n lounge night night-club night-life nightclub noise people public public-space restaurant urban walla ambience zoom atmosphere bar bistro,wav,https://www.freesound.org/people/Tomlija/sounds/98945/,Tomlija
4.38888888888889,16,706,1,"A great big Harley-Davidson bike trying to find his way through traffic jam in one of the streets near my house. It made sooooo cool sound, and, eventually he was gone somewhere in the distance. Recorded with Zoom H4n. Please rate, comment and share. In case you download some of my sounds and use them in your audiovisual artwork, the only thing I ask from you is to let me know where and how they ended up. It would be a pleasure. Please feel free to send me a private message if you have any questions or suggestions. I really try to keep an open mind for everything. Thank you. Peace. Matt ",29.4359183673,98943,http://creativecommons.org/licenses/by/3.0/,harley davidson revving.wav,9,https://www.freesound.org/data/previews/98/98943_1163166-hq.mp3,https://www.freesound.org/data/previews/98/98943_1163166-hq.ogg,44100.0,sfx race tomlija engine foley gears h4n harley harley-davidson motor motor-bike motorbike motorcycle rev revving roar roaring shifting shifting-gears bike zoom cycle davidson,wav,https://www.freesound.org/people/Tomlija/sounds/98943/,Tomlija
4.2,16,706,1,"This very strange sound is a product of smelly air coming out of the metal air vents in the center of the Belgrade, near Vuk's monument. Great for industry, factory and similar effects! Recorded with Zoom H4n. Please rate, comment and share. In case you download some of my sounds and use them in your audiovisual artwork, the only thing I ask from you is to let me know where and how they ended up. It would be a pleasure. Please feel free to send me a private message if you have any questions or suggestions. I really try to keep an open mind for everything. Thank you. Peace. Matt ",60.9479138322,98942,http://creativecommons.org/licenses/by/3.0/,air vent.wav,10,https://www.freesound.org/data/previews/98/98942_1163166-hq.mp3,https://www.freesound.org/data/previews/98/98942_1163166-hq.ogg,44100.0,droning drone tomlija factory fan foley h4n hum humming industrial industry machine mechanical noise sfx vent ventilation ventilator whoosh whooshing wind air zoom blow burst,wav,https://www.freesound.org/people/Tomlija/sounds/98942/,Tomlija
3.694444444444445,16,1411,2,"Complete sequence of getting into a car, starting and stopping and driving away and coming back again. Includes footsteps on gravel, opening &amp; closing doors, ignition key, seatbelts, squeaky brake drum, tyres on light gravel etc. This recording and the other three ""car_start_stop_source***"" files are unedited recordings made as source material for the ""car_arrive*"" and ""car_go*"" SFX also posted here. Mic'ed at about 2.5 metres the recordings have a natural ambience that I could not avoid at the time including birds, dog bark, distant vehicles etc. which had to be edited out of the final SFX takes. Ambience is quite ""lively"" due to house and tall brick wall within about 4 metres. There are multiple takes on some door open/closing, engine revs etc., and random pauses between key sounds for a spread of editing options.
Recorded with SM57s and Pioneer CD Recorder through ancient home made custom balanced mic amp.",171.4,82542,http://creativecommons.org/licenses/by/3.0/,car_start_stop_source4_2m51s.wav.wav,18,https://www.freesound.org/data/previews/82/82542_1061351-hq.mp3,https://www.freesound.org/data/previews/82/82542_1061351-hq.ogg,44100.0,car engine field-recording foley footsteps gravel motor sfx sound-effect fx soundeffect stereo natural,wav,https://www.freesound.org/people/strangely_gnarled/sounds/82542/,strangely_gnarled
3.61111111111111,16,1411,2,"Complete sequence of getting into a car, starting and stopping and driving away and coming back again. Includes footsteps on gravel, opening &amp; closing doors, ignition key, seatbelts, squeaky brake drum, tyres on light gravel etc. This recording and the other three ""car_start_stop_source***"" files are unedited recordings made as source material for the ""car_arrive*"" and ""car_go*"" SFX also posted here. Mic'ed at about 2.5 metres the recordings have a natural ambience that I could not avoid at the time including birds, dog bark, distant vehicles etc. which had to be edited out of the final SFX takes. Ambience is quite ""lively"" due to house and tall brick wall within about 4 metres. There are multiple takes on some door open/closing, engine revs etc., and random pauses between key sounds for a spread of editing options.
Recorded with SM57s and Pioneer CD Recorder through ancient home made custom balanced mic amp.",96.4933333333,82540,http://creativecommons.org/licenses/by/3.0/,car_start_stop_source2_1m36s.wav.wav,9,https://www.freesound.org/data/previews/82/82540_1061351-hq.mp3,https://www.freesound.org/data/previews/82/82540_1061351-hq.ogg,44100.0,car engine field-recording foley footsteps fx gravel motor natural sfx sound-effect soundeffect stereo,wav,https://www.freesound.org/people/strangely_gnarled/sounds/82540/,strangely_gnarled
3.916666666666665,16,1411,2,"Complete sequence of getting into a car, starting and stopping and driving away and coming back again. Includes footsteps on gravel, opening &amp; closing doors, ignition key, seatbelts, squeaky brake drum, tyres on light gravel etc. This recording and the other three ""car_start_stop_source***"" files are unedited recordings made as source material for the ""car_arrive*"" and ""car_go*"" SFX also posted here. Mic'ed at about 2.5 metres the recordings have a natural ambience that I could not avoid at the time including birds, dog bark, distant vehicles etc. which had to be edited out of the final SFX takes. Ambience is quite ""lively"" due to house and tall brick wall within about 4 metres. There are multiple takes on some door open/closing, engine revs etc., and random pauses between key sounds for a spread of editing options.
Recorded with SM57s and Pioneer CD Recorder through ancient home made custom balanced mic amp.",121.453333333,82539,http://creativecommons.org/licenses/by/3.0/,car_start_stop_source1_2m1s.wav,6,https://www.freesound.org/data/previews/82/82539_1061351-hq.mp3,https://www.freesound.org/data/previews/82/82539_1061351-hq.ogg,44100.0,car engine field-recording foley footsteps fx gravel motor natural sfx sound-effect soundeffect stereo,wav,https://www.freesound.org/people/strangely_gnarled/sounds/82539/,strangely_gnarled
0.0,16,1536,2,indoor shredder,52.76,82435,http://creativecommons.org/publicdomain/zero/1.0/,Shredder -Wood.wav,0,https://www.freesound.org/data/previews/82/82435_1276308-hq.mp3,https://www.freesound.org/data/previews/82/82435_1276308-hq.ogg,48000.0,garden loud machine shredder wood,wav,https://www.freesound.org/people/Vampirella17/sounds/82435/,Vampirella17
0.0,24,2117,2,train doors closing,1.0,66109,http://creativecommons.org/licenses/by/3.0/,porte.aif,0,https://www.freesound.org/data/previews/66/66109_902612-hq.mp3,https://www.freesound.org/data/previews/66/66109_902612-hq.ogg,44100.0,train doors door mechanism idraulic machine underground city metropolitan ambient,aif,https://www.freesound.org/people/kaiodeleis/sounds/66109/,kaiodeleis
4.75,16,1411,2,"Recorded at the post office where someone takes the ticket from a machine to get the turn number. in the background we hear a car horn, voices of the people waiting in the line and other machines of the office. Edirol-R09 with incorporated mics. Date and time of the recorded sound: 2009-01-09 16:00:03. sonsdebarcelona's user: sonsdebarcelona
",40.2261904762,66115,http://creativecommons.org/licenses/by-nc/3.0/,agafar_numero.wav,2,https://www.freesound.org/data/previews/66/66115_828493-hq.mp3,https://www.freesound.org/data/previews/66/66115_828493-hq.ogg,44100.0,people social-interaction industrial machine horn sonsdebarcelona paper barcelona-eixample,wav,https://www.freesound.org/people/sonsdebarcelona/sounds/66115/,sonsdebarcelona
4.5,0,1378,2,"A glitchy little effect, blips and bleeps over noise. Made using synthedit.",7.23698,49814,http://creativecommons.org/licenses/sampling+/1.0/,it-Synt_messin 1.mp3,1,https://www.freesound.org/data/previews/49/49814_585672-hq.mp3,https://www.freesound.org/data/previews/49/49814_585672-hq.ogg,44100.0,8-bit computer experimental glitch lofi noise sound,mp3,https://www.freesound.org/people/immobilet/sounds/49814/,immobilet
0.0,16,705,1,Close up of scraping the bristles on a tooth brush recorded with laptop and USB microphone in the bathroom. ,6.21979591837,56979,http://creativecommons.org/licenses/by/3.0/,toothbrush.wav,0,https://www.freesound.org/data/previews/56/56979_4948-hq.mp3,https://www.freesound.org/data/previews/56/56979_4948-hq.ogg,44100.0,brush foley tooth toothbrush bathroom noises,wav,https://www.freesound.org/people/NoiseCollector/sounds/56979/,NoiseCollector
0.0,24,2304,2,Air blown through a trumpet ,0.217375,57843,http://creativecommons.org/licenses/by/3.0/,ShrtHiss02.wav,0,https://www.freesound.org/data/previews/57/57843_47472-hq.mp3,https://www.freesound.org/data/previews/57/57843_47472-hq.ogg,48000.0,experimental hiss machine noise trumpet,wav,https://www.freesound.org/people/ebison/sounds/57843/,ebison
0.0,24,2304,2,Air blown through a trumpet ,0.231083333333,57842,http://creativecommons.org/licenses/by/3.0/,ShrtHiss01.wav,0,https://www.freesound.org/data/previews/57/57842_47472-hq.mp3,https://www.freesound.org/data/previews/57/57842_47472-hq.ogg,48000.0,experimental hiss machine noise trumpet,wav,https://www.freesound.org/people/ebison/sounds/57842/,ebison
5.0,16,1411,2,"This is part of a sound kit i've done in 2002 during a session testing Deconstructor from Tobybear, the basic version
was a simple drum-loop, sliced and processed with pitchshifting, panning, tremolo, delay, reverb, vocoder.. and all those cool onboard fx
Tweaking here and there the original sound was completely mangled..
i saved the work in 2 folders: 'deconstruction-set' contain the longer slices (meant to be used with a sampler), 'deconstruction-kit' collects the smallest slices (to be used in a drum machine)
",0.231088435374,25210,http://creativecommons.org/licenses/by/3.0/,deconstruction-kit_bip-zip.wav,1,https://www.freesound.org/data/previews/25/25210_308-hq.mp3,https://www.freesound.org/data/previews/25/25210_308-hq.ogg,44100.0,cuts digital drum-kit fx glitch noise slices soundeffect,wav,https://www.freesound.org/people/suonho/sounds/25210/,suonho
